image_idx,true_label,target_label,pred_label,success,l2_distance,best_c,time_seconds,confidence
0,7,6,6,True,0.45694617759365597,0.1140625,29.02106547355652,0.0
1,9,1,1,True,0.9115390996116676,0.1140625,28.384856700897217,0.0
2,9,2,2,True,0.7609402321643071,0.1140625,27.801308393478394,0.0
3,7,1,1,True,1.1143136574661445,0.1140625,27.02787184715271,0.0
4,2,1,1,True,1.8400768610201232,1.28125,28.17324924468994,0.0
5,3,9,9,True,1.2854796585319386,0.1140625,27.026602506637573,0.0
6,8,7,7,True,0.9948492616021757,0.1140625,27.037675857543945,0.0
7,4,0,0,True,0.22099044125046002,1.953125e-06,27.411539554595947,0.0
8,9,5,5,True,0.45869261213781237,0.010703125,27.613208055496216,0.0
9,4,7,7,True,1.2198257100572052,0.1140625,26.70246934890747,0.0
10,2,6,6,True,0.3687822731895401,0.1140625,28.026531219482422,0.0
11,8,6,6,True,0.3754581196233003,0.010703125,25.864218711853027,0.0
12,3,7,7,True,1.2256214395069653,0.1140625,26.64127206802368,0.0
13,2,5,5,True,0.8734699563972113,0.1140625,27.27892255783081,0.0
14,8,6,6,True,0.4559512950334586,0.1140625,26.82177233695984,0.0
15,8,6,6,True,0.3938004552212782,0.010703125,26.937584400177002,0.0
16,3,6,6,True,0.47205541584846417,0.010703125,28.389562129974365,0.0
17,6,2,2,True,0.46459138254568405,0.010703125,27.31369376182556,0.0
18,9,0,0,True,0.6227885700381176,0.1140625,27.617746829986572,0.0
19,1,2,2,True,0.5595207791599044,0.010703125,27.121250867843628,0.0
20,7,0,0,True,0.7194655215450196,0.1140625,27.527971267700195,0.0
21,1,3,3,True,0.015460521880743133,1.953125e-06,27.698301315307617,0.0
22,2,0,0,True,1.0371925909705295,0.1140625,27.618877410888672,0.0
23,8,0,0,True,0.49438624252287117,0.1140625,28.48460364341736,0.0
24,6,8,8,True,0.6972056344348476,0.1140625,27.448893070220947,0.0
25,6,3,3,True,6.184457005994009e-07,1.953125e-06,26.993741750717163,0.0
26,6,5,5,True,0.6686926148651572,0.1140625,27.34031081199646,0.0
27,7,3,3,True,5.578365674770914e-07,1.953125e-06,27.697598934173584,0.0
28,4,8,8,True,1.0534563579020018,0.1140625,26.797754049301147,0.0
29,4,5,5,True,0.33218844563447386,0.010703125,27.784159421920776,0.0
30,5,8,8,True,0.5824313740560099,0.1140625,27.722193717956543,0.0
